,title,description,image,site,link,tags
1249,مخالفت تلویحی بانک مرکزی با واردات بدون انتقال ارز+توضیحات مهم,در پی طرح مجدد رویه واردات بدون انتقال ارز ، بانک مرکزی توضیحات ضروری را مطرح کرد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1396/08/15/1396081511352136812426184.jpg,tasnim,https://tn.ai/2267496,اقتصادی
1250,خبر مهم سرپرست وزارت صمت/بانک مرکزی با واردات مواد اولیه بدون انتقال ارز موافقت کرد,سرپرست وزارت صمت از موافقت بانک مرکزی با واردات مواد اولیه بخش تولید از روش بدون انتقال ارز خبر داد و گفت: با هماهنگی و نظارت بانک مرکزی، واردات مواد اولیه کارخانجات تولیدی با اولویت مواد موجود در بنادر کشور، بدون انتقال ارز امکان‌پذیر خواهد بود.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/02/26/1399022622254953220411494.jpg,tasnim,https://tn.ai/2267504,اقتصادی
1251,امام خامنه‌ای، سخنران ویژه مراسم راهپیمایی روز قدس,قائم‌مقام شورای هماهنگی سازمان تبلغیات اسلامی گفت: رهبر معظم انقلاب اسلامی سخنران ویژه مراسم راهپیمایی روز قدس امسال هستند.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/02/03/1399020311004151920200914.jpg,tasnim,https://tn.ai/2267780,سیاسی
1252,دعای روز بیست‌وچهارم ماه مبارک رمضان/ آنچه روزی را زیاد می‌کند,دعای بیست‌وچهارمین روز از ماه مبارک رمضان را به‌‌همراه توضیح آن بخوانیم.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/02/28/1399022814472997020428914.jpg,tasnim,https://tn.ai/2267847,فرهنگی
1253,گزارش// سیل کمک‌های مومنانه مردم تهران در دهه سوم ماه مهمانی خدا + فیلم و تصاویر,"در نیمه دوم ماه مبارک رمضان در اقصی&nbsp;نقاط تهران مرحله دوم ""رزمایش مواسات، همدلی و کمک مومنانه"" شروع و در دهه سوم نیز ادامه یافت؛ حتی در روزهای انتهایی ماه مبارک، مردم تهران مشغول تهیه کمک‌های مردمی هستند.",https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/02/29/1399022916530073420436594.jpg,tasnim,https://tn.ai/2267996,اجتماعی
1254,دیدار دانشجویان با رهبر انقلاب/ طلوعی: با مشکل مسئولیت‌پذیری و پاسخگویی در میان مسئولین مواجهیم,مسئول بسیج دانشجویی دانشگاه تهران طی سخنانی گفت: فرآیند جایگزینی و تغییر نسل، با افراط و تفریط مواجه است.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/03/21/1398032116201921317630224.jpg,tasnim,https://tn.ai/2268046,سیاسی
1255,گزارش| یک آبادی در مقابل 5 ویرانی؛ سدهای خاکی مدت زیادی قابل استفاده نیست,بارش‌های کوتاه‌مدت در زمان کمی ذخیره سدها به‌ویژه سدهای خاکی را تأمین می‌کند که با وجود سرریز کردن اما مدت ماندگاری زیادی ندارد و اصولاً لازم است از شیوه‌های اصولی‌تر و علمی‌تری برای ذخیره‌سازی آب یا همان آبخیزداری استفاده کرد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/12/18/1398121811401412619872584.jpg,tasnim,https://tn.ai/2268056,استانها
1256,رهبر معظم انقلاب اسلامی: دولت جوان و حزب‌اللهی علاج مشکلات کشور است,در بیست و سومین روز از ماه مبارک رمضان، نشست تشکل‌های دانشجویی با رهبر معظم انقلاب اسلامی از طریق ارتباط تصویری در حال برگزاری است.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/02/28/139902281943035920431434.jpg,tasnim,https://tn.ai/2268074,سیاسی
1257,دانشجویان در دیدار با رهبر انقلاب چه گفتند؟,نمایندگان تشکل ها و گروههای مختلف دانشجویی در جلسه ای با رهبر انقلاب نکاتی را مطرح کردند.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1395/04/13/139504130941498728058844.jpg,tasnim,https://tn.ai/2268092,سیاسی
1258,وزیر بهداشت: از مرحله کنترل کرونا عبور کرده و به سمت مهار آن در کشور حرکت می کنیم/ در برخی نقاط وضعیت مناسبی نداریم,وزیر بهداشت گفت: در حال حاضر از مرحله مدیریت و کنترل بیماری کرونا عبور کرده و به سمت مهار کرونا در اکثر نقاط کشور حرکت کرده‌ایم. ولی در عین حال در برخی نقاط کشور به دلیل عدم توجه به دستورالعمل‌های بهداشتی، وضعیت مناسبی وجود ندارد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/05/24/1398052417432248818125304.jpg,tasnim,https://tn.ai/2268098,سیاسی
1259,جدیدترین پیش بینی از تورم در سال جاری/لزوم رونمایی از سیاستهای جدید ضد تورم,با توجه به برآوردهای انجام شده در خصوص تورم بالای 30 درصد در سال جاری لازم است بانک مرکزی و وزارت اقتصاد از سیاستهای جدید ضد تورم رونمایی کنند.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/10/01/1398100113051222819185304.jpg,tasnim,https://tn.ai/2268103,اقتصادی
1260,سازمان برنامه و بودجه: بانک مرکزی در اجرای عملیات بازار باز تعجیل کند/ سیاستهای پولی رایج راهگشا نیست,دفتر اقتصاد کلان سازمان برنامه و بودجه، طی گزارشی اعلام کرد سیاستهای پولی رایج که معمولا مبتنی بر احجام پولی است (در شرایط فعلی) چندان راهگشا نیست.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/10/19/1398101910304178619367723.jpg,tasnim,https://tn.ai/2268104,اقتصادی
1261,خشم مردم و جریان‌های سیاسی عراق از اقدام موهن برخی از سفارتخانه‌های خارجی,اقدام موهن برخی از سفراء کشورهای خارجی در برافراشتن پرچم همجنس‌گراها در بغداد که در راستای ترویج همجنس‌گرایی صورت گرفته، خشم مقامات و جریان‌های سیاسی عراق را برانگیخت.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1395/04/10/139504100809022008035904.jpeg,tasnim,https://tn.ai/2268135,بین الملل
1262,وظایف قوای سه‌گانه برای حمایت واقعی از تولید+اینفوگرافیک,پایگاه اطلاع‌رسانی رهبر فرزانه انقلاب اسلامی اینفوگرافیک تازه خود را با محور مرور وظایف قوای سه‌گانه برای حمایت واقعی از تولید در سال «جهش تولید» منتشر کرد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/02/29/1399022902294119120431764.jpg,tasnim,https://tn.ai/2268140,فرهنگی
1263,مواعظ رمضانی رهبر انقلاب|«برکات زندگی» + عکس,پایگاه اطلاع‌رسانی رهبر معظم انقلاب در ایام ماه مبارک رمضان گزیده‌ای از پندهای اخلاقی معظم‌له را در قالب مجموعه پوسترهای «مواعظ رمضانی» منتشر می‌کند.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/02/29/1399022902373345720431794.jpg,tasnim,https://tn.ai/2268141,فرهنگی
1264,نایب‌ رئیس کمیسیون بهداشت مجلس: افزایش قابل توجه مبتلایان و فوتی‌های کرونا در کشور؛ شروع مجدد زندگی عادی اشتباه است,نایب رئیس کمیسیون بهداشت و درمان مجلس با بیان اینکه در چند روز گذشته شاهد افزایش مبتلایان و شمار فوتی‌های کرونا در کشور بودیم گفت: نباید وضعیت فعلی عادی تلقی شود.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1397/02/17/1397021715340719614069394.jpg,tasnim,https://tn.ai/2268148,استانها
1265,تصویب کلیات طرح مقابله با اقدامات خصمانه رژیم صهیونیستی در مجلس,نمایندگان مجلس شورای اسلامی کلیات طرح مقابله با اقدامات خصمانه رژیم صهیونیستی را تصویب کردند.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/03/01/1398030116062931017481414.jpg,tasnim,https://tn.ai/2268218,سیاسی
1266,سخنگوی وزارت خارجه: تا زمانی که اشغالگری و تجاوز هست روز قدس گرامی داشته خواهد شد,سخنگوی وزارت امور خارجه در نشت خبری هفتگی به سوالات خبرنگاران پاسخ داد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/03/20/1398032012183651417620724.jpg,tasnim,https://tn.ai/2268262,بین الملل
1267,همتی: ثبات به بازارها بازخواهد گشت/ شرایط امروز سخت‌تر از مرداد و شهریور 97 نیست,رئیس کل بانک مرکزی با بیان اینکه وضعیت امروز بازارها در اقتصاد کشورمان حتما سخت‌تر از مرداد و شهریور 97 نیست ابراز اطمینان کرد ثبات به بازارها بازخواهد گشت.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/09/21/1398092111424923319103714.jpg,tasnim,https://tn.ai/2268301,اقتصادی
1268,آیا &quot;دپوی 30000 خودرو&quot; توسط خودروسازان مصداق روشن &quot;احتکار&quot; نیست؟! + تصاویر,"در حالی که مسئولان مختلف در روزهای اخیر اعلام کرده‌اند نگهداری خودروی بدون پلاک، مصداق احتکار است، این سؤال جدی افکار عمومی بی‌پاسخ مانده که آیا ""دپو 30000 خودرو"" توسط خودروسازان مصداق روشن ""احتکار"" نیست؟!",https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/02/29/1399022916031718020436164.jpg,tasnim,https://tn.ai/2268384,اجتماعی
1269,ربیعی: وارد فاز مهار کرونا شده ایم/ گزینه‌های ما برای خطای احتمالی آمریکا علیه نفتکش ایرانی محفوظ است,سخنگوی دولت گفت: ما از مرحله مدیریت و کنترل بیماری کرونا عبور کرده‌ایم اکنون وارد فاز مهار بیماری شده‌ایم و نیازمند مشارکت و همکاری مردم هستیم.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/02/08/1399020816372098220243624.jpg,tasnim,https://tn.ai/2268420,سیاسی
1270,روحانی : سیاست اصولی ایران تقویت مناسبات و همکاری‌های همه‌جانبه با عراق است,رؤسای جمهور ایران و عراق روابط دو کشور را برادرانه، تاریخی و فرهنگی دانستند و بر ضرورت تلاش برای توسعه، تقویت و تحکیم همه جانبه مناسبات تهران- بغداد بویژه افزایش همکاری ها و تبادلات تجاری و اقتصادی دو کشور در راستای تامین منافع دو ملت تاکید کردند.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1395/10/11/139510111949425909592934.jpg,tasnim,https://tn.ai/2268524,سیاسی
1271,اولتیماتوم گمرک به واردکنندگان خودرو/ هنوز 3729 خودرو در گمرکات دپو هستند؛ آخرین مهلت ترخیص ساعت 12 امشب,معاون فنی و امور گمرکی گمرک ایران همزمان با آخرین روز از ترخیص خودروهای دپو شده در گمرکات و اتمام مهلت ترخیص این خودروها ، با توضیح درخصوص مصوبۀ 98/11/29 هیئت وزیران برای ترخیص خودرو‌های دپوشده، آخرین وضعیت ترخیص این خودروها را اعلام کرد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1397/03/28/1397032808040753814462894.jpg,tasnim,https://tn.ai/2268560,اقتصادی
1272,ایران منابع لازم برای &quot;جمعیت چندصد میلیونی&quot; را دارد,دبیرکل حزب جامعه اسلامی حامیان کشاورزی ایران با بیان اینکه جمعیت 80 میلیونی زیبنده سرزمین ایران با این وسعت و منابع سرشار نیست، گفت: ایران منابع لازم را برای جمعیت چندصد میلیونی دارد؛ کسانی که غیر از این فکر می‌کنند یا خائن هستند یا جاهل.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/08/19/1398081910253859718855414.jpeg,tasnim,https://tn.ai/2268653,اجتماعی
1273,مصاحبه| روح الله زاد: شعله‌ور شدن آتش انتفاضه فلسطینیان/ گرامیداشت روز جهانی قدس با استفاده از فضای مجازی و شبکه‌های اجتماعی,دبیر کمیسیون سیاسی جمعیت دفاع از ملت فلسطین استفاده از فضای مجازی را یکی از راهکارهای نوین برای گرامیداشت روز جهانی قدس دانست و گفت درصورت الحاق بخش قابل توجهی از کرانه باختری به فلسطین اشغالی، آتش انتفاضه فلسطینیان باردیگر شعله ور می‌شود.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/02/29/1399022918501514120436984.jpg,tasnim,https://tn.ai/2268788,بین الملل
1274,امیر حاتمی: پاسخی قاطع و دندان شکن به هر دشمن متجاوزی خواهیم داد,وزیر دفاع گفت: ایران اسلامی در دفاع از امنیت ملی خود به هر دشمن متجاوزی پاسخی قاطع و دندان شکن خواهد داد,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/11/01/1398110113221464819464094.jpg,tasnim,https://tn.ai/2268797,سیاسی
1275,چالش تلویزیون با نگاه دستِ‌دوم به برنامه‌های معارفی/ روایت حجت الاسلام سرلک از مدیران دست بسته مقابل سلبریتی‌ها+ فیلم,کارشناس مذهبی تلویزیون به فاصله‌گرفتن تلویزیون از مناسبتی‌سازی انتقاد کرد و گفت: نگاه به برنامه‌های معارفی یک نگاهِ دستِ دوم حداقلی است و همه کارشناس‌ها و برنامه‌های معارفی هم با این حداقل نگاه و انفعال در دیدگاه و رفتارِ مدیریتی مواجه می‌شوند.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/02/30/1399023014250963720441634.jpg,tasnim,https://tn.ai/2268811,فرهنگی
1276,گزارش آماری تسنیم از عملکرد 4ساله مجلس دهم-بخش اول|بیش از 15 هزار تذکر به دولت روحانی,نمایندگان مجلس در چهار سال&nbsp;مجلس دهم (از 8 خرداد 1395 تا 15 اردیبهشت 1399) در مجموع 15 هزار و 453 تذکر کتبی و شفاهی به دولتی ها داده اند.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/03/01/1398030116062931017481414.jpg,tasnim,https://tn.ai/2268863,سیاسی
1277,لاریجانی: مجلس دهم 62 درصد آراء مردم را داشت/ 80 درصد مجلس فعلی سابقه اجرایی دارد,گفت‌وگوی تلویزیونی رئیس مجلس شورای اسلامی به مناسبت&nbsp;پایان کار دهمین دوره مجلس شورای اسلامی&nbsp;آغاز د.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/12/04/1398120417050443819772184.jpg,tasnim,https://tn.ai/2268872,سیاسی
1278,النخاله: شهید سلیمانی نماینده ایران در حمایت از مقاومت بود/اکنون سردار قاآنی نقش مهمی در محور مقاومت دارد,دبیرکل جنبش جهاد اسلامی فلسطین اعلام کرد، اگرچه با شهادت سردار سلیمانی، فرمانده‌‌ای از دست رفت که در محور مقاومت نقش مهمی داشت، اما طرح مقاومت در منطقه با نقش مهم سردار قاآنی ادامه دارد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/02/18/1398021808150710317372794.jpg,tasnim,https://tn.ai/2268901,بین الملل
1279,قالیباف: بخش عمده ای از نارسایی ها ریشه در مسئله توزیع قدرت دارد/ نیازمند الگوی جدیدی برای حکمرانی در کشور هستیم,منتخب تهران در مجلس یازدهم با انتقاد از تمرکز گرایی در ساختارهای اجرایی کشور گفت: امروز ساختار حکمرانی ما در کشور آنقدر در تصمیم گیری متمرکز شده است که برای مدیریت امور یک بخشداری یا دهداری هم از تهران تعیین تکلیف می کنیم.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1397/11/11/1397111110471544016497314.jpg,tasnim,https://tn.ai/2268909,سیاسی
1280,گزارش آماری تسنیم از عملکرد 4ساله مجلس دهم-بخش دوم| 37 استیضاحی که به نتیجه نرسید,در چهار سال مجلس دهم 43&nbsp;درخواست استیضاح اعلام وصول شده است که از این تعداد، فقط استیضاح 6 وزیر در صحن علنی مجلس بررسی شد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/12/10/1398121020432251719812904.jpg,tasnim,https://tn.ai/2268916,سیاسی
1281,مواعظ رمضانی رهبر انقلاب|«امتحان الهی» + عکس,پایگاه اطلاع‌رسانی رهبر معظم انقلاب در ایام ماه مبارک رمضان گزیده‌ای از پندهای اخلاقی معظم‌له را در قالب مجموعه پوسترهای «مواعظ رمضانی» منتشر می‌کند.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/02/30/1399023006055756920438594.jpg,tasnim,https://tn.ai/2268924,فرهنگی
1282,ظرفیت‌های «جهش تولید» - 5|چگونه ذخایر ارزی را پُر کنیم؟/تامین «امنیت ملی و اقتصادی» با تولید 100میلیون تن محصول پتروشیمی,اجرای برنامه افزایش تولید محصولات پتروشیمی به 100 میلیون تن، در حالی مشکل کمبود ذخایر ارزی را تا حدی حل می کند که صنعت پتروشیمی طی سالهای گذشته افزون بر تأثیر در اقتصاد ملی، در امنیت ملی کشور نیز تأثیر گذار بوده است.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/11/22/1398112213293575719652144.jpg,tasnim,https://tn.ai/2269090,اقتصادی
1283,شبکه نمایش خانگی| سلطان صاحب قران، صاحب شبکه نمایش خانگی شده است/علت این همه توجه به شاه قاجار چیست؟,خبر ساخت چهارمین سریال با موضوع قاجاری و نقش ناصر الدین شاه قاجار نشان داده است که سینماگران ما تاریخ را به خوبی نمی‌شناسند.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/08/14/1398081412252668018824704.jpeg,tasnim,https://tn.ai/2269122,فرهنگی
1284,مصاحبه| رویوران: روزقدس راهبرد امت اسلامی برای پیوند با آرمان‌های فلسطین است/ وقوع انتفاضه جدید در صورت مصادره غور اردن,کارشناس برجسته تحولات فلسطین روزجهانی قدس را راهبرد امت اسلامی برای پیوند با آرمان‌های فلسطین دانست و معتقد است درصورت مصادره غور(دره) اردن و بخش قابل توجهی از کرانه باختری موج جدیدی از انتفاضه شروع می‌شود که به زیان تل آویو خواهد بود.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1396/12/26/139612261812100813659244.jpg,tasnim,https://tn.ai/2269201,بین الملل
1285,گزارش// پول‌های سرگردان خانواده‌ها بابت شهریه سرویس مدارس و فوق‌برنامه‌ها,خانواده‌ها از پول‌های سرگردانی می‌گویند که بابت هزینه سرویس مدارس و فوق برنامه پرداخت کرده‌اند اما خدماتی به ازای آن ارائه نشده است.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/139208061033584971419614.jpg,tasnim,https://tn.ai/2269205,اجتماعی
1286,تاکید روحانی بر ضرورت کنترل قیمت ارز و جلوگیری از افزایش نرخ آن,رئیس جمهور با تاکید بر ضرورت کنترل قیمت ارز و جلوگیری از افزایش نرخ آن، دقت عمل و هماهنگی دستگاه های اقتصادی و نظام بانکی در این زمینه را ضروری خواند.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/02/30/1399023010255494920439254.jpg,tasnim,https://tn.ai/2269458,سیاسی
1287,حمله سایبری ناموفق رژیم صهیونیستی به بندر شهید رجایی,به گفته یک مقام مسئول در بندرشهید رجایی، در هفته گذشته برخی اختلال‌ها در سامانه‌های رایانه‌ای این بندر به وقوع پیوسته که می‌تواند ناشی از حمله سایبری باشد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1393/04/31/13930431174559843265464.jpg,tasnim,https://tn.ai/2269466,سیاسی
1288,دعای روز بیست‌وششم ماه مبارک رمضان/ خدایا عیب‌هایم را بپوشان,دعای بیست‌وششمین روز از ماه مبارک رمضان را به‌‌همراه توضیح آن بخوانیم.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/02/30/139902301644049420443354.jpg,tasnim,https://tn.ai/2269535,فرهنگی
1289,ظریف: آمریکا اجازه ندارد تجارت قانونی را مختل کند,وزیر امور خارجه جمهوری اسلامی ایران با اعلام اینکه آمریکا اجازه ندارد تجارت قانونی را مختل کند، تأکید کرد که هرگونه تهدید نفتکش‌های ایرانی از سوی آمریکا خطری برای همه دنیاست و محدود به یک یا دو کشور خاص نمی‌شود.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/11/14/1398111413501589819570884.jpg,tasnim,https://tn.ai/2269581,بین الملل
1290,2 جلسه محاکمه مدیرعامل نیشکر هفت‌تپه برگزار شد/ اتهام؛ سردستگی سازمان یافته اخلال در نظام ارزی,امید اسدبیگی متهم ردیف اول این پرونده است که در کیفرخواست او عنوان اتهامی سردستگی سازمان یافته اخلال در نظام ارزی و پولی کشور از طریق قاچاق عمده ارز و معاملات غیرمجاز ارز‌های دولتی به چشم می‌خورد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/06/04/1398060412562344318208104.jpg,tasnim,https://tn.ai/2269584,اجتماعی
1291,گزارش آماری تسنیم از عملکرد 4ساله مجلس دهم-بخش سوم|هر 60 دقیقه؛ 9 تذکر و 2 سوال از روحانی و وزرای دولت,نمایندگان مجلس در دوره دهم 3 هزار و 168 سوال از وزرای دولت را تقدیم هیئت رئیسه مجلس کرده اند. همچنین 5 سوال از رئیس جمهور مطرح شد که وکلای ملت از پاسخ های رئیس جمهور به 4 سوال قانع نشدند.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1396/12/06/1396120619222625413454514.jpg,tasnim,https://tn.ai/2269593,سیاسی
1292,رئیسی صدرنشین شخصیت‌های سیاسی-اجرایی محبوب در کشور شد,نظرسنجی برخی مراکز معتبر افکارسنجی در کشور نشان می‌دهد که آیت‌الله رئیسی به‌دلیل اقدامات مثبتش در طول یک سال گذشته در قوه قضاییه، بالاترین محبوبیت را در بین سران قوا و مدیران ارشد اجرایی کشور دارد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/09/27/139809270152058819149384.jpg,tasnim,https://tn.ai/2269614,سیاسی
1293,زالی: شیب نزولی بیماران کرونا در تهران متوقف شد,فرمانده ستاد مقابله با کرونا در تهران با اشاره به بستری 172 بیمار در بخش‌های عادی و 62 بیمار در بخش‌های ویژه، گفت: شیب نزولی که در روزهای گذشته شاهد بودیم امروز متوقف شده است.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/12/19/1398121915411519919882234.jpg,tasnim,https://tn.ai/2269645,اجتماعی
1294,گفتگوی تلفنی شمخانی با همتای افغانستانی/ تبریک و گلایه هم زمان,دبیر شورای عالی امنیت ملی کشورمان در گفتگوی تلفنی با مشاور امنیت ملی رئیس‌جمهور افغانستان توافق سیاسی صورت‌گرفته در این کشور را به وی تبریک گفت و در عین حال از فضای خبری سنگین و غیرمستند ایجاد شده از سوی برخی مسئولین و رسانه‌های افغانستان انتقاد کرد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/10/23/1398102312484274519397554.jpg,tasnim,https://tn.ai/2269647,بین الملل
1295,چرا به 15 میلیون روستا نشین سهام عدالت با تخفیف تخصیص داده نشد؟,عضو کانون شرکتهای سرمایه گذاری سهام عدالت با بیان اینکه، در سامانه سهام عدالت عملا تبلیغ روش آزادسازی انجام میشود، گفتباید به 15 میلیون روستایی سهام عدالت با تخفیف داده میشد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/02/19/1399021921104327220321854.jpg,tasnim,https://tn.ai/2269651,اقتصادی
1296,آمریکا یک شرکت چینی را به بهانه نقض تحریم‌ها علیه ایران تحریم کرد,وزارت خزانه‌داری آمریکا از تحریم یک شرکت چینی که از آن به عنوان یکی از نمایندگان فروش یک شرکت هواپیمایی ایرانی نام برده است، خبر داد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1396/01/25/139601251017180210522064.jpg,tasnim,https://tn.ai/2269652,بین الملل
1297,حاج قاسم در پاسخ نامه فرمانده القسام؛ ایران فلسطین را تنها نمی‌گذارد,المیادین جواب شهید سلیمانی به نامه فرمانده گردانهای القسام را منتشر کرد‌.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/02/30/1399023020061034120444634.jpg,tasnim,https://tn.ai/2269655,بین الملل
1298,مقام چینی: ترامپ می‌خواهد وجهه چین را تخریب و افکار عمومی را منحرف کند,سخنگوی وزارت امور خارجه چین اعلام کرد هدف اصلی رئیس‌جمهور آمریکا از مطرح کردن اتهامات بی‌اساس علیه چین و سازمان بهداشت جهانی، تخریب کردن وجهه چین و منحرف کردن افکار عمومی جهان از بی‌کفایتی دولت آمریکا در مقابله با بحران کروناست.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/02/24/1399022419205820520394564.jpg,tasnim,https://tn.ai/2269669,بین الملل
1299,قدردانی ظریف از رئیس قوه قضائیه برای صدور بخشنامه عدم محرومیت از خدمات کنسولی,وزیر امور خارجه کشورمان در نامه‌ای به رئیس قوه قضائیه از وی بابت پذیرش درخواست عدم محرومیت تعدادی از ایرانیان خارج از کشور از دریافت خدمات کنسولی و صدور بخشنامه‌ای در این زمینه تشکر کرد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/05/25/1398052513340077518129464.jpg,tasnim,https://tn.ai/2269675,بین الملل
1300,درگیری سپاه با یک تیم تروریستی در ‌مریوان/ 2 تروریست به هلاکت رسیدند+ جزئیات,گروه استان‌ها- روابط‌عمومی قرارگاه حمزه سیدالشهدا(ع) از درگیری میان رزمندگان سپاه با یک تیم تروریستی ضد‌انقلاب در مریوان استان کردستان خبر داد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1394/03/17/139403171708121535447184.jpg,tasnim,https://tn.ai/2269680,استانها
1301,ارز دولتی واردات برنج حذف شد + سند,رئیس انجمن وارد کنندگان برنج طی نامه ای به رئیس کل بانک مرکزی ضمن اشاره به تبدیل ارز واردات این محصول از 4200 تومانی به نیمایی، از قطره چکانی بودن اختصاص همان ارز، رسوب 500 هزار تن برنج در گمرک و تهدید فاسد شدن این محوله ها با ورود فصل گرما خبر داد.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/04/02/1398040212250442017715794.jpg,tasnim,https://tn.ai/2269687,اقتصادی
1302,نماینده حماس در ایران: مخالفت کشورهای مسلمان با معامله قرن باید تبدیل به عمل شود,گروه استان‌ها- نماینده حماس در ایران لزوم دیدگاه مشترک بین کشورهای مسلمان را یادآور شد و گفت: مخالفت کشورهای مسلمان با معامله قرن باید تبدیل به عمل شود.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1394/02/21/139402212246518175287284.jpg,tasnim,https://tn.ai/2269699,استانها
1303,حزب‌الله: تا 25 سال دیگر، اسرائیلی در کار نخواهد بود/ رژیم صهیونیستی محکوم به زوال است/ همه زندگی سردار سلیمانی برای قدس بود,رئیس شورای اجرایی حزب‌الله لبنان دلیل تاسیس رژیم صهیونیستی و ادامه حیات آن را عمل نکردن ملت‌ها به وظایفشان دانست و گفت که این رژیم 25 و یا حداکثر 40 سال آینده وجود نخواهد داشت.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1398/12/02/1398120211111139419739624.jpeg,tasnim,https://tn.ai/2269713,بین الملل
1304,انصارالله: فلسطین فروشی نیست/ دلیل ترور سردار سلیمانی، نگرش او به مسایل امت اسلامی بود,سخنگوی جنبش انصارالله یمن اعلام کرد که دلیل جنگ علیه یمن، سوریه، عراق و تحریم ایران و ترور سردار سلیمانی، مواضع شرافتمندانه آنها در قبال مسایل محوری امت اسلامی است.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/02/31/1399023105474148320445164.jpg,tasnim,https://tn.ai/2269727,بین الملل
1305,لبنان| سید نصرالله جمعه سخنرانی می‌کند,دبیرکل حزب‌الله لبنان روز جمعه به مناسبت روزجهانی قدس سخنرانی می‌کند.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/02/24/1399022417345911220393784.jpg,tasnim,https://tn.ai/2269750,بین الملل
1306,فروش سهام عدالت فقط 20 درصد طی 6 ماه,رییس سازمان خصوصی سازی گفت: سهامداران عدالت ظرف 6 ماه آینده می توانند تا 20 درصد سهام خود را بفروشند.,https://newsmedia.tasnimnews.com/Tasnim/Uploaded/Image/1399/02/05/1399020510051957420217324.jpg,tasnim,https://tn.ai/2269755,اقتصادی
